tweet_id,createdAt,primary_group,is_joke_or_meme,overall_group_sentiment,keyword,keyword_group,sentiment,context_only_from_username,context_is_relevant,category,keyword_in_username
1657573239298588672,2023-05-12 13:55:57+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1657573984748158976,2023-05-14 02:30:08+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),False
1657573984748158976,2023-05-14 02:30:08+00:00,Dogecoin (Crypto),False,7,sol,Altcoins,6,False,False,Altcoins,False
1657576561288138752,2023-05-14 02:40:23+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1657786632974528512,2023-05-14 16:35:08+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658182665650962432,2023-05-15 18:48:49+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1658284090691338240,2023-05-16 00:47:40+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1658284090691338240,2023-05-16 00:47:40+00:00,Altcoins,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658284090691338240,2023-05-16 00:47:40+00:00,Altcoins,False,5,pow,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658288584468881408,2023-05-16 01:49:42+00:00,General Cryptocurrency,False,4,whale,General Cryptocurrency,4,False,True,General Cryptocurrency,True
1658288584468881408,2023-05-16 01:49:42+00:00,General Cryptocurrency,False,4,whales,General Cryptocurrency,4,False,True,General Cryptocurrency,True
1658299796162215936,2023-05-16 02:34:15+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),True
1658525853934813184,2023-05-16 16:51:25+00:00,Altcoins,False,6,apt,Altcoins,6,False,True,Altcoins,False
1658525853934813184,2023-05-16 16:51:25+00:00,Altcoins,False,6,link,Altcoins,6,False,True,Altcoins,False
1658525853934813184,2023-05-16 16:51:25+00:00,Altcoins,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1658562879237378048,2023-04-15 16:48:57+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1658564606984441856,2023-05-15 16:41:53+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1658564606984441856,2023-05-15 16:41:53+00:00,Ethereum & Smart Contracts,False,6,sol,Altcoins,6,False,True,Altcoins,False
1658694487282176000,2023-05-17 04:42:37+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,True
1658695449812013056,2023-05-17 04:46:26+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658703227674841088,2023-05-17 05:17:21+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1658703673986547712,2023-05-17 05:19:07+00:00,Altcoins,True,8,sol,Altcoins,8,False,False,Altcoins,False
1658703673986547712,2023-05-17 05:19:07+00:00,Altcoins,True,8,solana,Altcoins,8,False,False,Altcoins,False
1658749435780767744,2023-05-17 08:20:58+00:00,Altcoins,False,6,sol,Altcoins,6,False,True,Altcoins,False
1658907665030946816,2023-05-17 18:49:43+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1658916250997739520,2023-05-17 19:23:50+00:00,General Cryptocurrency,False,5,whale,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658916250997739520,2023-05-17 19:23:50+00:00,General Cryptocurrency,False,5,whales,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1658917201779277824,2023-05-17 19:27:36+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),False
1658918251861082112,2023-05-17 19:27:41+00:00,General Cryptocurrency,False,7,link,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1658918251861082112,2023-05-17 19:27:41+00:00,General Cryptocurrency,False,7,pos,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1658918251861082112,2023-05-17 19:27:41+00:00,General Cryptocurrency,False,7,sol,Altcoins,7,False,True,Altcoins,False
1658955040604712960,2023-05-17 21:57:58+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,True
1658955040604712960,2023-05-17 21:57:58+00:00,Altcoins,False,5,solana,Altcoins,5,False,True,Altcoins,True
1658955136432062464,2023-05-17 21:58:21+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1658958419120857088,,Altcoins,False,5,dot,Altcoins,5,False,True,Altcoins,False
1658960261875638272,2023-05-17 22:18:43+00:00,Ethereum & Smart Contracts,False,6,eth,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1659014350542106624,2023-05-18 01:53:38+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659014404703150080,2023-05-18 01:53:51+00:00,General Cryptocurrency,False,6,link,Altcoins,6,False,True,Altcoins,False
1659014404703150080,2023-05-18 01:53:51+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1659073264587505664,2023-05-18 05:47:45+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659077120155435008,2023-05-18 06:03:04+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659084152254111744,2023-05-18 06:31:00+00:00,General Cryptocurrency,False,5,dot,Altcoins,5,False,True,Altcoins,False
1659226966795382784,2023-05-18 15:58:30+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1659226966795382784,2023-05-18 15:58:30+00:00,Altcoins,False,5,solana,Altcoins,5,False,True,Altcoins,False
1659234109460283392,2023-05-18 16:26:53+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,True
1659234109460283392,2023-05-18 16:26:53+00:00,Altcoins,False,5,solana,Altcoins,5,False,True,Altcoins,True
1659235742634082304,2023-05-18 16:33:22+00:00,Altcoins,False,5,apt,Altcoins,5,False,True,Altcoins,False
1659236066866364416,2023-05-18 16:34:40+00:00,Altcoins,False,5,ada,Altcoins,5,False,True,Altcoins,False
1659239641533362176,2023-05-18 16:48:52+00:00,General Cryptocurrency,False,5,farming,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659255118196355072,2023-05-18 11:41:42+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659255118196355072,2023-05-18 11:41:42+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659256261068595200,2023-05-18 17:15:50+00:00,Ethereum & Smart Contracts,False,6,eth,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1659256261068595200,2023-05-18 17:15:50+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659256261068595200,2023-05-18 17:15:50+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1659307142182993920,2023-05-18 21:17:05+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1659309205923274752,2023-05-18 21:25:17+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659335036880015360,2023-05-18 23:07:56+00:00,Dogecoin (Crypto),False,7,defi,Ethereum & Smart Contracts,6,False,False,Ethereum & Smart Contracts,False
1659335036880015360,2023-05-18 23:07:56+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),False
1659336015201333248,2023-05-18 23:11:49+00:00,Altcoins,True,6,sol,Altcoins,6,False,False,Altcoins,False
1659336015201333248,2023-05-18 23:11:49+00:00,Altcoins,True,6,solana,Altcoins,6,False,False,Altcoins,False
1659338862353608704,2023-05-18 23:23:08+00:00,Altcoins,False,7,sol,Altcoins,7,False,True,Altcoins,False
1659367834919612416,2023-05-19 01:07:38+00:00,General Cryptocurrency,False,5,dao,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659367834919612416,2023-05-19 01:07:38+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659367834919612416,2023-05-19 01:07:38+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659367834919612416,2023-05-19 01:07:38+00:00,General Cryptocurrency,False,5,pow,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659367834919612416,2023-05-19 01:07:38+00:00,General Cryptocurrency,False,5,tron,Altcoins,5,False,True,Altcoins,False
1659368373006872576,2023-05-19 01:20:24+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659379452822933504,2023-05-19 02:04:25+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659438786810454016,2023-05-19 06:00:12+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1659444453143203840,2023-05-19 06:22:43+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659601596286902272,2023-05-19 16:47:09+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659601764503678976,2023-05-19 16:47:49+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),True
1659602548360351744,2023-05-19 16:50:56+00:00,General Cryptocurrency,False,5,apt,Altcoins,5,False,True,Altcoins,False
1659602548360351744,2023-05-19 16:50:56+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1659679603953369088,2023-05-19 21:57:07+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1659680119215259648,2023-05-19 21:59:10+00:00,General Cryptocurrency,False,4,pos,General Cryptocurrency,4,False,True,General Cryptocurrency,False
1659728614907338752,2023-05-20 01:11:52+00:00,Ethereum & Smart Contracts,False,6,defi,Ethereum & Smart Contracts,6,False,True,Ethereum & Smart Contracts,False
1660013357951250432,2023-05-20 20:03:20+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),True
1660021410977202176,2023-04-16 14:10:43+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1660024121659383808,2023-05-20 20:46:07+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660040850179497984,2023-05-20 21:52:35+00:00,General Cryptocurrency,False,5,whale,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660040850179497984,2023-05-20 21:52:35+00:00,General Cryptocurrency,False,5,whales,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660042142004248576,2023-05-20 21:57:43+00:00,General Cryptocurrency,False,6,whale,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1660042142004248576,2023-05-20 21:57:43+00:00,General Cryptocurrency,False,6,whales,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1660374109031743488,2023-05-21 19:56:50+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660399143108460544,2023-05-21 21:36:19+00:00,Ethereum & Smart Contracts,False,6,ada,Altcoins,6,False,True,Altcoins,True
1660399143108460544,2023-05-21 21:36:19+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1660668006698037248,2023-05-22 15:24:41+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1660712212959207424,2023-05-22 18:20:20+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660712212959207424,2023-05-22 18:20:20+00:00,General Cryptocurrency,False,5,tron,Altcoins,5,False,True,Altcoins,False
1660732993378439168,2023-05-22 19:42:55+00:00,Altcoins,False,7,sol,Altcoins,7,False,True,Altcoins,False
1660733112677027840,2023-05-22 19:43:23+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),False
1660737069105160192,2023-05-22 19:59:06+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660793411459227648,2023-05-22 23:42:59+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1660798556796772352,2023-05-23 00:03:26+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1661035071552344064,2023-05-23 15:43:16+00:00,Ethereum & Smart Contracts,False,6,algo,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661035071552344064,2023-05-23 15:43:16+00:00,Ethereum & Smart Contracts,False,6,link,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661035071552344064,2023-05-23 15:43:16+00:00,Ethereum & Smart Contracts,False,6,matic,Altcoins,6,False,True,Altcoins,False
1661035071552344064,2023-05-23 15:43:16+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661048431517876224,2023-05-23 16:36:21+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1661051408085286912,2023-05-23 16:48:11+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),True
1661052398842920960,2023-05-23 16:52:07+00:00,Ethereum & Smart Contracts,False,6,matic,Altcoins,6,False,True,Altcoins,False
1661052398842920960,2023-05-23 16:52:07+00:00,Ethereum & Smart Contracts,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661059564593201152,2023-05-23 17:18:39+00:00,General Cryptocurrency,False,6,link,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661059564593201152,2023-05-23 17:18:39+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661070713766424576,2023-05-23 18:04:54+00:00,Altcoins,False,7,sol,Altcoins,7,False,True,Altcoins,True
1661070713766424576,2023-05-23 18:04:54+00:00,Altcoins,False,7,solana,Altcoins,7,False,True,Altcoins,True
1661073099671097344,2023-05-23 18:14:22+00:00,General Cryptocurrency,False,6,whale,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661073099671097344,2023-05-23 18:14:22+00:00,General Cryptocurrency,False,6,whales,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661116922082267136,2023-05-23 21:08:30+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),True
1661224718069006336,2023-05-24 04:16:51+00:00,Dogecoin (Crypto),False,7,doge,Dogecoin (Crypto),7,False,False,Dogecoin (Crypto),False
1661230151324278784,2023-05-24 04:38:26+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1661428764797194240,2023-05-24 17:47:40+00:00,General Cryptocurrency,False,5,pow,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1661441658473570304,2023-05-24 18:38:54+00:00,Altcoins,False,5,apt,Altcoins,5,False,True,Altcoins,False
1661441658473570304,2023-05-24 18:38:54+00:00,Altcoins,False,5,tron,Altcoins,5,False,True,Altcoins,True
1661441768611799040,2023-05-24 18:39:20+00:00,Altcoins,False,5,tron,Altcoins,5,False,True,Altcoins,False
1661515514169143296,2023-05-24 23:32:22+00:00,Altcoins,False,5,sol,Altcoins,5,False,True,Altcoins,False
1661525947022180352,2023-05-25 00:13:50+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1661546412415537152,2023-05-25 01:35:09+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1661751587591815168,2023-05-25 15:10:26+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1661754792644059136,2023-05-25 15:23:11+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1661762152976269312,2023-05-25 15:52:25+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1661764602491699200,2023-05-25 16:02:09+00:00,Ethereum & Smart Contracts,False,5,eth,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1661828078371471360,2023-02-04 20:50:54+00:00,Altcoins,True,8,sol,Altcoins,8,False,False,Altcoins,False
1661828078371471360,2023-02-04 20:50:54+00:00,Altcoins,True,8,solana,Altcoins,8,False,False,Altcoins,False
1661828856221929472,2023-05-25 20:17:29+00:00,Dogecoin (Crypto),False,5,doge,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1661828856221929472,2023-05-25 20:17:29+00:00,Dogecoin (Crypto),False,5,dogecoin,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1661897511337082880,2023-05-26 00:50:17+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,True
1661897511337082880,2023-05-26 00:50:17+00:00,Altcoins,False,7,pos,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1662193436684951552,2023-05-26 10:22:08+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1662291539635126272,2023-05-27 02:56:01+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1662295487813148672,2023-05-27 03:11:42+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1662505499319779328,2023-05-27 17:06:13+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,True
1662508078657335296,2023-04-06 22:24:29+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1662656015160975360,2023-03-15 03:36:38+00:00,Altcoins,True,7,sol,Altcoins,7,False,False,Altcoins,False
1662656015160975360,2023-03-15 03:36:38+00:00,Altcoins,True,7,solana,Altcoins,7,False,False,Altcoins,False
1662662438938894336,2023-05-28 03:29:50+00:00,General Cryptocurrency,False,6,nft,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1662739161873367040,2023-05-28 08:34:43+00:00,General Cryptocurrency,False,5,dot,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1662745615036456960,2023-05-28 09:00:21+00:00,General Cryptocurrency,False,5,bull,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1662984393458065408,2023-05-29 00:49:10+00:00,Altcoins,False,5,ada,Altcoins,5,False,True,Altcoins,True
1663232015267938304,2023-05-29 17:13:08+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1663238724048519168,2023-05-29 17:39:47+00:00,Altcoins,False,5,tron,Altcoins,5,False,True,Altcoins,False
1663270209598246912,2023-05-29 19:44:54+00:00,Ethereum & Smart Contracts,False,5,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1663275065696239616,2023-06-04 18:55:39+00:00,Ethereum & Smart Contracts,True,7,eth,Ethereum & Smart Contracts,7,False,False,Ethereum & Smart Contracts,False
1664187340288319488,2023-06-01 08:29:15+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1664187384286543872,2023-06-01 08:29:26+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1664187422748422144,2023-06-01 08:29:35+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1664187538330775552,2023-06-01 08:30:02+00:00,General Cryptocurrency,False,6,pos,General Cryptocurrency,6,False,True,General Cryptocurrency,False
1664187538330775552,2023-06-01 08:30:02+00:00,Altcoins,False,5,tron,Altcoins,5,False,True,Altcoins,False
1664320720288071680,2023-06-29 15:53:52+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664324213023424512,2023-06-01 17:33:08+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664324213023424512,2023-06-01 17:33:08+00:00,Ethereum & Smart Contracts,False,5,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664324213023424512,2023-06-01 17:33:08+00:00,Ethereum & Smart Contracts,False,5,eth,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664337936588873728,2023-06-01 18:27:40+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1664338049407361024,2023-06-01 18:28:07+00:00,Altcoins,True,8,sol,Altcoins,8,False,False,Altcoins,True
1664338049407361024,2023-06-01 18:28:07+00:00,Altcoins,True,8,solana,Altcoins,8,False,False,Altcoins,True
1664382336257933312,2023-06-01 21:24:06+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664385121170907136,2023-06-01 21:35:10+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664387312057217024,2023-06-01 21:43:52+00:00,General Cryptocurrency,False,7,pow,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1664401666064498688,2023-06-01 22:40:54+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1664401854158045184,2023-06-01 22:41:39+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1664433607224467456,2023-06-02 00:47:50+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664435953459396608,2023-06-02 00:57:09+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664447017182015488,2023-06-02 01:41:07+00:00,Meme Doge (Internet Meme),True,7,doge,Meme Doge (Internet Meme),7,False,False,Meme Doge (Internet Meme),False
1664521783377031168,2023-06-02 06:38:13+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664522352359604224,2023-06-02 06:40:28+00:00,Altcoins,False,5,ada,Altcoins,5,False,True,Altcoins,True
1664554967926026240,2023-06-02 08:50:04+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664609193230204928,2023-06-02 00:13:12+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664609193230204928,2023-06-02 00:13:12+00:00,Ethereum & Smart Contracts,False,5,pos,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1664610007369875456,2023-06-02 12:27:26+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1664610007369875456,2023-06-02 12:27:26+00:00,General Cryptocurrency,False,5,pos,General Cryptocurrency,5,True,False,General Cryptocurrency,False
1664618300041469952,2023-06-02 13:01:44+00:00,Altcoins,False,4,sui,Altcoins,4,False,True,Altcoins,False
1664620970382901248,2023-06-02 13:12:21+00:00,Altcoins,False,6,sol,Altcoins,6,False,True,Altcoins,False
1664635380296032256,2023-04-16 14:10:43+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1664715412599193600,2023-06-02 19:27:37+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664717551815852032,2023-06-02 19:36:07+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664728279293542400,2023-06-02 20:18:45+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1664739692158554112,2023-06-02 21:04:06+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,True
1664796851978092544,2023-06-03 00:51:14+00:00,Altcoins,False,5,ada,Altcoins,5,False,True,Altcoins,False
1664796851978092544,2023-06-03 00:51:14+00:00,Altcoins,False,5,link,Altcoins,5,False,True,Altcoins,False
1664799183063138304,2023-06-03 01:00:30+00:00,Meme Doge (Internet Meme),True,7,doge,Meme Doge (Internet Meme),7,False,False,Meme Doge (Internet Meme),True
1664815180570558464,2022-12-20 18:56:09+00:00,Ethereum & Smart Contracts,False,5,maker,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664836100488142848,2024-04-14 01:04:09+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1664851840335216640,2023-06-03 04:29:44+00:00,General Cryptocurrency,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,True
1664851840335216640,2023-06-03 04:29:44+00:00,General Cryptocurrency,False,5,defi,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1664968743422685184,2023-06-03 12:14:16+00:00,Dogecoin (Crypto),True,8,doge,Dogecoin (Crypto),8,False,False,Dogecoin (Crypto),True
1664968743422685184,2023-06-03 12:14:16+00:00,Dogecoin (Crypto),True,8,dogecoin,Dogecoin (Crypto),8,False,False,Dogecoin (Crypto),True
1665079439573635072,2023-06-17 15:49:46+00:00,Ethereum & Smart Contracts,True,7,eth,Ethereum & Smart Contracts,7,False,False,Ethereum & Smart Contracts,False
1665081639263690752,2023-06-03 18:50:14+00:00,General Cryptocurrency,False,7,pos,General Cryptocurrency,7,False,True,General Cryptocurrency,False
1665083849309601792,2023-06-03 19:51:40+00:00,Ethereum & Smart Contracts,False,5,eth,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1665094475142529024,2023-06-03 20:33:53+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1665095618375696384,2023-06-03 20:38:26+00:00,Meme Doge (Internet Meme),True,7,doge,Meme Doge (Internet Meme),7,False,False,Meme Doge (Internet Meme),False
1665131126900285440,2023-06-03 22:59:31+00:00,Meme Doge (Internet Meme),True,6,doge,Meme Doge (Internet Meme),6,False,False,Meme Doge (Internet Meme),False
1665346536916566016,2023-06-04 13:15:29+00:00,Dogecoin (Crypto),False,5,doge,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1665346536916566016,2023-06-04 13:15:29+00:00,Dogecoin (Crypto),False,5,dogecoin,Dogecoin (Crypto),5,False,False,Dogecoin (Crypto),False
1665348772505825280,2023-06-04 13:24:22+00:00,Altcoins,True,7,apt,Altcoins,7,False,False,Altcoins,False
1665353762800644096,2023-06-04 13:44:12+00:00,General Cryptocurrency,False,5,link,General Cryptocurrency,5,False,True,General Cryptocurrency,False
1665356277805985792,2023-06-04 13:54:12+00:00,Meme Doge (Internet Meme),True,8,doge,Meme Doge (Internet Meme),8,False,False,Meme Doge (Internet Meme),False
1665357270425776128,2023-06-04 13:58:08+00:00,Ethereum & Smart Contracts,False,5,dai,Ethereum & Smart Contracts,5,False,True,Ethereum & Smart Contracts,False
1665432140979249152,2023-06-04 18:55:39+00:00,Ethereum & Smart Contracts,True,7,eth,Ethereum & Smart Contracts,7,False,False,Ethereum & Smart Contracts,True
